pos_element	neg_element	POS	pos_key	neg_key	pos_definition	neg_definition	reversed	affixal/non-affixal	negative affix	positive affix	direct/indirect	subtype
wealth	poverty	n	wealth%1:26:00::	poverty%1:26:00::	"the state of being rich and affluent; having a plentiful supply of material goods and money"	the state of having little or no money and few or no material possessions	no	non-affixal		NA	NA	NA
hand_mower	power_mower	n	hand_mower%1:06:00::	power_mower%1:06:00::	a lawn mower that is operated by hand	a lawn mower powered by a gasoline motor	no	non-affixal		NA	NA	NA
over-the-counter_medicine	prescription_medicine	n	over-the-counter_medicine%1:06:00::	prescription_medicine%1:06:00::	a drug that is sold without a prescription	a drug that is available only with written instructions from a doctor or dentist to a pharmacist	no	non-affixal		NA	NA	NA
futurity	presentness	n	futurity%1:07:00::	presentness%1:07:00::	the quality of being in or of the future	the quality of being the present	no	non-affixal		NA	NA	NA
eukaryote	prokaryote	n	eukaryote%1:05:00::	prokaryote%1:05:00::	"an organism with cells characteristic of all life forms except primitive microorganisms such as bacteria; i.e. an organism with `good' or membrane-bound nuclei in its cells"	"a unicellular organism having cells lacking membrane-bound nuclei; bacteria are the prime example but also included are blue-green algae and actinomycetes and mycoplasma"	no	non-affixal		NA	NA	NA
non-proliferation	proliferation	n	non-proliferation%1:04:00::	proliferation%1:22:01::	the prevention of something increasing or spreading (especially the prevention of an increase in the number of countries possessing nuclear weapons)	a rapid increase in number (especially a rapid increase in the number of deadly weapons)	no	non-affixal		NA	NA	NA
neurotic_depression	psychotic_depression	n	neurotic_depression%1:26:00::	psychotic_depression%1:26:00::	a term used for any state of depression that is not psychotic	a state of depression so severe that the person loses contact with reality and suffers a variety of functional impairments	no	non-affixal		NA	NA	NA
king	queen	n	king%1:18:00::	queen%1:18:00::	"a male sovereign; ruler of a kingdom"	a female sovereign ruler	no	non-affixal		NA	NA	NA
radial_symmetry	radial_asymmetry	n	radial_symmetry%1:07:00::	radial_asymmetry%1:07:00::	the property of symmetry about an axis	the absence of symmetry about an axis	no	non-affixal		NA	NA	NA
custom-made	ready-made	n	custom-made%1:06:00::	ready-made%1:06:00::	an item made to the customer's specifications	a manufactured artifact (as a garment or piece of furniture) that is made in advance and available for purchase	no	non-affixal		NA	NA	NA
pleasure_principle	reality_principle	n	pleasure_principle%1:09:00::	reality_principle%1:09:00::	"(psychoanalysis) the governing principle of the id; the principle that an infant seeks gratification and fails to distinguish fantasy from reality"	"(psychoanalysis) the governing principle of the ego; the principle that as a child grows it becomes aware of the real environment and the need to accommodate to it"	no	non-affixal		NA	NA	NA
head	rear	n	head%1:14:00::	rear%1:14:00::	the front of a military formation or procession	the back of a military formation or procession	no	non-affixal		NA	NA	NA
effector	receptor	n	effector%1:08:00::	receptor%1:08:00::	an organ (a gland or muscle) that becomes active in response to nerve impulses	an organ having nerve endings (in the skin or viscera or eye or ear or nose or mouth) that respond to stimulation	no	non-affixal		NA	NA	NA
complex_instruction_set_computer	reduced_instruction_set_computer	n	complex_instruction_set_computer%1:07:00::	reduced_instruction_set_computer%1:07:00::	(computer science) a kind of computer architecture that has a large number of instructions hard coded into the CPU chip	(computer science) a kind of computer architecture that has a relatively small set of computer instructions that it can perform	no	non-affixal		NA	NA	NA
acceptance	rejection	n	acceptance%1:26:00::	rejection%1:26:00::	the state of being acceptable and accepted	the state of being rejected	no	non-affixal		NA	NA	NA
nonreligious_person	religious_person	n	nonreligious_person%1:18:00::	religious_person%1:18:00::	a person who does not manifest devotion to a deity	a person who manifests devotion to a deity	no	non-affixal		NA	NA	NA
attraction	repulsion	n	attraction%1:19:00::	repulsion%1:19:00::	the force by which one object attracts another	the force by which bodies repel one another	no	non-affixal		NA	NA	NA
preparation	resolution	n	preparation%1:10:00::	resolution%1:10:02::	(music) a note that produces a dissonant chord is first heard in a consonant chord	(music) a dissonant chord is followed by a consonant chord	no	non-affixal		NA	NA	NA
workday	rest_day	n	workday%1:28:01::	rest_day%1:28:00::	a day on which work is done	a day set aside for rest	no	non-affixal		NA	NA	NA
irreversible_process	reversible_process	n	irreversible_process%1:22:00::	reversible_process%1:22:00::	any process that is not reversible	any process in which a system can be made to pass through the same states in the reverse order when the process is reversed	no	non-affixal		NA	NA	NA
poor_people	rich_people	n	poor_people%1:14:00::	rich_people%1:14:00::	people without possessions or wealth (considered as a group)	people who have possessions and wealth (considered as a group)	no	non-affixal		NA	NA	NA
left	right	n	left%1:15:00::	right%1:15:00::	"location near or direction toward the left side; i.e. the side to the north when a person or object faces east"	"location near or direction toward the right side; i.e. the side to the south when a person or object faces east"	no	non-affixal		NA	NA	NA
oblique_triangle	right_triangle	n	oblique_triangle%1:25:00::	right_triangle%1:25:00::	a triangle that contains no right angle	a triangle with one right angle	no	non-affixal		NA	NA	NA
CISC	RISC	n	cisc%1:07:00::	risc%1:07:00::	(computer science) a kind of computer architecture that has a large number of instructions hard coded into the CPU chip	(computer science) a kind of computer architecture that has a relatively small set of computer instructions that it can perform	no	non-affixal		NA	NA	NA
classicism	Romanticism	n	classicism%1:09:00::	romanticism%1:09:00::	a movement in literature and art during the 17th and 18th centuries in Europe that favored rationality and restraint and strict forms	a movement in literature and art during the late 18th and early 19th centuries that celebrated nature rather than civilization	no	non-affixal		NA	NA	NA
smoothness	roughness	n	smoothness%1:07:00::	roughness%1:07:00::	"a texture without roughness; smooth to the touch"	a texture of a surface or edge that is not smooth but is irregular and uneven	no	non-affixal		NA	NA	NA
angularity	roundness	n	angularity%1:07:00::	roundness%1:07:00::	the property possessed by a shape that has angles	the property possessed by a line or surface that is curved and not angular	no	non-affixal		NA	NA	NA
happiness	sadness	n	happiness%1:12:00::	sadness%1:12:00::	emotions experienced when in a state of well-being	emotions experienced when not in a state of well-being	no	non-affixal		NA	NA	NA
unselfishness	selfishness	n	unselfishness%1:07:00::	selfishness%1:07:00::	the quality of not putting yourself first but being willing to give your time or money or effort etc. for others	stinginess resulting from a concern for your own welfare and a disregard of others	no	non-affixal		NA	NA	NA
deepness	shallowness	n	deepness%1:07:00::	shallowness%1:07:00::	the quality of being physically deep	the quality of lacking physical depth	no	non-affixal		NA	NA	NA
longness	shortness	n	longness%1:07:00::	shortness%1:07:03::	the property of being of long spatial extent	the property of being of short spatial extent	no	non-affixal		NA	NA	NA
sound	silence	n	sound%1:07:00::	silence%1:07:00::	the particular auditory effect produced by a given cause	the absence of sound	no	non-affixal		NA	NA	NA
brother	sister	n	brother%1:18:00::	sister%1:18:00::	a male with the same parents as someone else	a female person who has the same parents as another person	no	non-affixal		NA	NA	NA
rising_trot	sitting_trot	n	rising_trot%1:04:00::	sitting_trot%1:04:00::	the rider rises from the saddle every second stride	the rider sits still in the saddle	no	non-affixal		NA	NA	NA
wakefulness	sleepiness	n	wakefulness%1:26:00::	sleepiness%1:26:00::	a temporary state in which you are unable (or unwilling) to sleep	a very sleepy state	no	non-affixal		NA	NA	NA
hard_drug	soft_drug	n	hard_drug%1:06:00::	soft_drug%1:06:00::	a narcotic that is considered relatively strong and likely to cause addiction	a drug of abuse that is considered relatively mild and not likely to cause addiction	no	non-affixal		NA	NA	NA
hardball	softball	n	hardball%1:04:00::	softball%1:04:00::	baseball as distinguished from softball	a game closely resembling baseball that is played on a smaller diamond and with a ball that is larger and softer	no	non-affixal		NA	NA	NA
hardness	softness	n	hardness%1:07:01::	softness%1:07:00::	"the property of being rigid and resistant to pressure; not easily scratched; measured on Mohs scale"	the property of giving little resistance to pressure and being easily cut or molded	no	non-affixal		NA	NA	NA
loudness	softness	n	loudness%1:07:00::	softness%1:07:01::	the magnitude of sound (usually in a specified direction)	a sound property that is free from loudness or stridency	no	non-affixal		NA	NA	NA
porosity	solidity	n	porosity%1:07:00::	solidity%1:07:02::	"the property of being porous; being able to absorb fluids"	the consistency of a solid	no	non-affixal		NA	NA	NA
daughter	son	n	daughter%1:18:00::	son%1:18:00::	a female human offspring	a male human offspring	no	non-affixal		NA	NA	NA
sink	source	n	sink%1:22:00::	source%1:22:00::	(technology) a process that acts to absorb or remove energy or a substance from a system	(technology) a process by which energy or a substance enters a system	no	non-affixal		NA	NA	NA
object_program	source_program	n	object_program%1:10:00::	source_program%1:10:00::	a fully compiled or assembled program ready to be loaded into the computer	a program written in a language from which statements are translated into machine language	no	non-affixal		NA	NA	NA
generalist	specialist	n	generalist%1:18:00::	specialist%1:18:00::	a modern scholar who is in a position to acquire more than superficial knowledge about many different interests	an expert who is devoted to one occupation or branch of learning	no	non-affixal		NA	NA	NA
lumper	splitter	n	lumper%1:18:00::	splitter%1:18:00::	a taxonomist who classifies organisms into large groups on the basis of major characteristics	a taxonomist who classifies organisms into many groups on the basis of relatively minor characteristics	no	non-affixal		NA	NA	NA
mobile	stabile	n	mobile%1:06:00::	stabile%1:06:00::	sculpture suspended in midair whose delicately balanced parts can be set in motion by air currents	a sculpture having fixed units (usually constructed of sheet metal) and attached to a fixed support	no	non-affixal		NA	NA	NA
instability	stability	n	instability%1:26:00::	stability%1:26:00::	an unstable order	a stable order (especially of society)	no	non-affixal		NA	NA	NA
larboard	starboard	n	larboard%1:06:00::	starboard%1:06:00::	the left side of a ship or aircraft to someone who is aboard and facing the bow or nose	the right side of a ship or aircraft to someone who is aboard and facing the bow or nose	no	non-affixal		NA	NA	NA
